1064,"De Glind",Gelderland,52.12,5.50694,320
1065,Garderen,Gelderland,52.23083,5.71389,1320
1066,Kootwijk,Gelderland,52.185,5.77083,115
1067,Kootwijkerbroek,Gelderland,52.15083,5.66944,1690
1068,Stroe,Gelderland,52.18583,5.69167,695
1069,Terschuur,Gelderland,52.165,5.51667,1480
1070,Voorthuizen,Gelderland,52.18667,5.60556,9710
1071,Zwartebroek,Gelderland,52.17917,5.50417,775
1072,Beek,Gelderland,51.82917,5.92778,0
1073,"Berg en Dal",Gelderland,51.82167,5.91667,1949
1074,Erlecom,Gelderland,51.84917,5.96389,165
1075,Groesbeek,Gelderland,51.77667,5.93611,18741
1076,"Heilig Landstichting",Gelderland,51.81917,5.88333,695
1077,Kekerdom,Gelderland,51.86417,6.00833,485
1078,Leuth,Gelderland,51.83917,5.99167,1595
1079,"Millingen aan de Rijn",Gelderland,51.86333,6.04583,0
1080,Ooij,Gelderland,51.85465,5.93915,2090
1081,Persingen,Gelderland,51.84083,5.91806,105
1082,Ubbergen,Gelderland,51.8375,5.90139,500
1083,Beltrum,Gelderland,52.06667,6.56389,1285
1084,Borculo,Gelderland,52.11583,6.52222,10373
1085,Eibergen,Gelderland,52.1,6.64861,16493
1086,Geesteren,Gelderland,52.13917,6.52639,555
1087,Gelselaar,Gelderland,52.16833,6.52639,310
1088,Haarlo,Gelderland,52.1125,6.58194,320
1089,Neede,Gelderland,52.13417,6.61389,7730
1090,Rekken,Gelderland,52.09417,6.725,485
1091,Rietmolen,Gelderland,52.14083,6.6625,525
1092,Ruurlo,Gelderland,52.08833,6.45,5940
1093,Beuningen,Gelderland,51.86083,5.76667,25557
1094,Ewijk,Gelderland,51.87,5.7375,0
1095,Weurt,Gelderland,51.85667,5.81389,0
1096,Winssen,Gelderland,51.8825,5.70694,0
1097,Baak,Gelderland,52.0775,6.22778,575
1098,Bronkhorst,Gelderland,52.07583,6.17917,95
1099,Drempt,Gelderland,52.0075,6.175,965
1100,Halle,Gelderland,51.98917,6.42917,725
1101,"Hengelo (Gld)",Gelderland,52.05083,6.30972,4510
1102,Hoog-Keppel,Gelderland,52.00583,6.20417,430
1103,Hummelo,Gelderland,52.00417,6.23333,1010
1104,Keijenborg,Gelderland,52.02917,6.29444,1050
1105,Laag-Keppel,Gelderland,51.99667,6.22222,450
1106,Olburgen,Gelderland,52.04417,6.12361,210
1107,Rha,Gelderland,52.05417,6.14861,85
1108,Steenderen,Gelderland,52.06417,6.1875,1950
1109,Toldijk,Gelderland,52.055,6.22083,385
1110,Vierakker,Gelderland,52.1075,6.23472,0
1111,Vorden,Gelderland,52.105,6.30972,4900
1112,Wichmond,Gelderland,52.08917,6.25972,475
1113,Zelhem,Gelderland,52.00667,6.34861,5760
1114,Brummen,Gelderland,52.09,6.15556,21344
1115,Eerbeek,Gelderland,52.105,6.05833,10103
1116,Empe,Gelderland,52.15583,6.13889,708
1117,Hall,Gelderland,52.11167,6.10139,0
1118,Leuvenheim,Gelderland,52.07417,6.14028,0
1119,Tonden,Gelderland,52.13833,6.14444,340
1120,Asch,Gelderland,51.93083,5.31111,300
1121,Beusichem,Gelderland,51.95,5.29167,2750
1122,Buren,Gelderland,51.91167,5.33194,0
1123,Buurmalsen,Gelderland,51.89167,5.29444,685
1124,"Eck en Wiel",Gelderland,51.96917,5.45694,960
1125,Erichem,Gelderland,51.90083,5.34861,370
1126,Ingen,Gelderland,51.95917,5.48472,1080
1127,Kapel-Avezaath,Gelderland,51.88,5.37639,465
1128,Kerk-Avezaath,Gelderland,51.8975,5.38194,0
1129,Lienden,Gelderland,51.94833,5.51806,3470
1130,Maurik,Gelderland,51.96083,5.42222,3270
1131,Ommeren,Gelderland,51.94833,5.49167,0
1132,Ravenswaaij,Gelderland,51.95167,5.32778,200
1133,"Rijswijk (GLD)",Gelderland,51.95917,5.35694,340
1134,Zoelen,Gelderland,51.9125,5.40278,1010
1135,Zoelmond,Gelderland,51.9425,5.30972,550
1136,Culemborg,Gelderland,51.955,5.22778,26826
1137,Doesburg,Gelderland,52.06667,5.61667,1050
1138,Doetinchem,Gelderland,51.965,6.28889,49906
1139,Gaanderen,Gelderland,51.93333,6.35,0
1140,Wehl,Gelderland,51.96083,6.21111,0
1141,Afferden,Gelderland,51.88,5.63472,1405
1142,Deest,Gelderland,51.89,5.66667,1655
1143,Druten,Gelderland,51.88833,5.60556,6270
1144,Horssen,Gelderland,51.85583,5.60972,1095
1145,Puiflijk,Gelderland,51.87833,5.59028,1105
1146,Duiven,Gelderland,51.94667,6.01389,25469
1147,Groessen,Gelderland,51.93167,6.02639,1955
1148,Loo,Gelderland,52.44417,5.95139,0
1149,Bennekom,Gelderland,51.99833,5.67639,14810
1150,"De Klomp",Gelderland,52.04658,5.57247,580
1151,Deelen,Gelderland,52.0675,5.89583,130
1152,Ede,Gelderland,52.03333,5.65833,67670
1153,Ederveen,Gelderland,52.06333,5.57778,3100
1154,Harskamp,Gelderland,52.13,5.75278,3450
1155,Hoenderloo,Gelderland,52.1175,5.87917,730
1156,Lunteren,Gelderland,52.085,5.62222,12510
1157,Otterlo,Gelderland,52.1,5.77222,2230
1158,Wekerom,Gelderland,52.1125,5.71389,2540
1159,"'t Harde",Gelderland,52.41583,5.87917,0
1160,Doornspijk,Gelderland,52.41833,5.81806,1555
1161,Elburg,Gelderland,52.4475,5.84306,21844
1162,Emst,Gelderland,52.31583,5.97361,1310
1163,Epe,Gelderland,52.3475,5.98333,33385
1164,Oene,Gelderland,52.34417,6.04861,630
1165,Vaassen,Gelderland,52.28583,5.96667,12719
1166,Ermelo,Gelderland,52.29833,5.62222,10255
1167,Harderwijk,Gelderland,52.34167,5.62083,40516
1168,Hierden,Gelderland,52.35833,5.67778,0
1169,Hattem,Gelderland,52.475,6.06389,11876
1170,Heerde,Gelderland,52.38723,6.04016,8850
1171,Veessen,Gelderland,52.3775,6.09028,465
1172,Vorchten,Gelderland,52.39833,6.10694,60
1173,Wapenveld,Gelderland,52.42917,6.07361,3995
1174,Heumen,Gelderland,51.765,5.84444,1010
1175,Malden,Gelderland,51.78083,5.85417,0
1176,Nederasselt,Gelderland,51.77167,5.74444,645
1177,Overasselt,Gelderland,51.76,5.78889,1715
1178,Angeren,Gelderland,51.91583,5.95833,2275
1179,Bemmel,Gelderland,51.89167,5.89861,12020
1180,Doornenburg,Gelderland,51.89,6,2075
1181,Gendt,Gelderland,51.8775,5.97083,5590
1182,Haalderen,Gelderland,51.8875,5.92917,1850
1183,Huissen,Gelderland,51.93833,5.93333,0
1184,Loo,Gelderland,52.44417,5.95139,0
1185,Ressen,Gelderland,51.89083,5.86806,230
1186,Almen,Gelderland,52.15833,6.3,710
1187,Barchem,Gelderland,52.12417,6.44306,910
1188,Eefde,Gelderland,52.16667,6.225,3285
1189,Epse,Gelderland,52.225,6.2,1470
1190,Gorssel,Gelderland,52.20167,6.20139,3530
1191,Harfsen,Gelderland,52.2075,6.29722,755
1192,Joppe,Gelderland,52.2075,6.23194,440
1193,"Kring van Dorth",Gelderland,52.22083,6.26667,0
1194,Laren,Gelderland,52.19417,6.36528,1730
1195,Lochem,Gelderland,52.15917,6.41111,12360
1196,Alem,Gelderland,51.78667,5.34306,550
1197,Ammerzoden,Gelderland,51.74917,5.22083,3040
1198,Hedel,Gelderland,51.74802,5.26134,4350
1199,Heerewaarden,Gelderland,51.81769,5.393,1005
1200,Hoenzadriel,Gelderland,51.75417,5.32917,165
1201,Hurwenen,Gelderland,51.81083,5.31667,670
1202,Kerkdriel,Gelderland,51.77167,5.33472,6580
1203,Rossum,Gelderland,51.80083,5.33333,2190
1204,Velddriel,Gelderland,51.76917,5.30278,820
1205,Well,Gelderland,51.74417,5.20278,485
1206,'s-Heerenberg,Gelderland,51.8767,6.25877,4720
1207,Azewijn,Gelderland,51.88667,6.30556,490
1208,Beek,Gelderland,51.82917,5.92778,0
1209,Braamt,Gelderland,51.92333,6.26528,675
1210,Didam,Gelderland,51.94083,6.13194,0
1211,Kilder,Gelderland,51.9375,6.23194,980
1212,Lengel,Gelderland,51.8825,6.26806,0
1213,Loerbeek,Gelderland,51.92167,6.19583,325
1214,Stokkum,Gelderland,51.8775,6.22083,710
1215,Vethuizen,Gelderland,51.90917,6.30278,0
1216,Wijnbergen,Gelderland,52.32167,6.01944,0
1217,Zeddam,Gelderland,51.90333,6.25972,2305
1218,Dodewaard,Gelderland,51.9125,5.65556,0
1219,Echteld,Gelderland,51.91,5.49583,545
1220,IJzendoorn,Gelderland,51.90583,5.53333,785
1221,Kesteren,Gelderland,51.935,5.56944,4455
1222,Ochten,Gelderland,51.91,5.56944,4185
1223,Opheusden,Gelderland,51.93167,5.63194,5460
1224,Hoevelaken,Gelderland,52.175,5.45833,0
1225,Nijkerk,Gelderland,52.22,5.48611,38335
1226,Nijkerkerveen,Gelderland,52.195,5.46667,2905
1227,Lent,Gelderland,51.86167,5.86667,9160
1228,Nijmegen,Gelderland,51.8425,5.85278,158732
1229,Elspeet,Gelderland,52.29167,5.78889,2810
1230,Hulshorst,Gelderland,52.36333,5.73194,775
1231,Nunspeet,Gelderland,52.37917,5.78611,19496
1232,Vierhouten,Gelderland,52.3325,5.82778,395
1233,"'t Loo",Gelderland,52.44417,5.95139,0
1234,Hattemerbroek,Gelderland,52.47417,6.02222,1025
1235,Noordeinde,Gelderland,52.51333,5.875,180
1236,Oldebroek,Gelderland,52.445,5.90139,3275
1237,Oosterwolde,Gelderland,52.46583,5.89167,995
1238,Wezep,Gelderland,52.46167,5.99861,0
1239,Groenlo,Gelderland,52.04167,6.61111,0
1240,Harreveld,Gelderland,51.9775,6.51667,0
1241,Lichtenvoorde,Gelderland,51.98667,6.56667,19590
1242,Lievelde,Gelderland,52.00917,6.59444,0
1243,Mariënvelde,Gelderland,52.0125,6.47083,0
1244,Vragender,Gelderland,51.98583,6.61111,0
1245,Zieuwent,Gelderland,52.00333,6.51944,0
1246,Breedenbroek,Gelderland,51.87333,6.47222,440
1247,Etten,Gelderland,51.91667,6.33611,1470
1248,Gendringen,Gelderland,51.87333,6.37639,3880
1249,Heelweg,Gelderland,51.97029,6.48365,110
1250,Megchelen,Gelderland,51.83833,6.39306,615
1251,Netterden,Gelderland,51.85583,6.31389,395
1252,Silvolde,Gelderland,52.10882,6.03377,0
1253,Sinderen,Gelderland,51.90417,6.46111,145
1254,Terborg,Gelderland,51.92,6.35417,4425
1255,Ulft,Gelderland,51.89,6.37778,0
1256,Varsselder,Gelderland,51.8875,6.36111,0
1257,Varsseveld,Gelderland,51.94333,6.45833,5450
1258,Voorst,Gelderland,52.17,6.14167,1505
1259,Westendorp,Gelderland,52.32583,5.98889,0
1260,Andelst,Gelderland,51.90833,5.72917,2990
1261,Driel,Gelderland,51.95917,5.81389,2940
1262,Elst,Gelderland,51.91917,5.84167,20488
1263,Hemmen,Gelderland,51.93417,5.70139,130
1264,Herveld,Gelderland,51.90583,5.75417,415
1265,Heteren,Gelderland,51.95667,5.75556,4805
1266,Homoet,Gelderland,51.93333,5.79167,0
1267,Oosterhout,Gelderland,51.88,5.82639,2340
1268,Randwijk,Gelderland,51.95333,5.70833,935
1269,Slijk-Ewijk,Gelderland,51.885,5.78889,305
1270,Valburg,Gelderland,51.91167,5.79028,1660
1271,Zetten,Gelderland,51.92833,5.71389,2985
1272,Putten,Gelderland,52.25917,5.60694,23168
1273,Doorwerth,Gelderland,51.97917,5.79722,4370
1274,Heelsum,Gelderland,51.98417,5.75833,3175
1275,Heveadorp,Gelderland,51.975,5.8125,750
1276,Oosterbeek,Gelderland,51.98583,5.84583,11138
1277,Renkum,Gelderland,51.97667,5.73333,9421
1278,Wolfheze,Gelderland,52.00333,5.79028,1505
1279,"De Steeg",Gelderland,52.02,6.06111,990
1280,Dieren,Gelderland,52.0525,6.1,14842
1281,Ellecom,Gelderland,52.0325,6.0875,1015
1282,Laag-Soeren,Gelderland,52.08417,6.075,685
1283,Rheden,Gelderland,52.005,6.02917,7400
1284,Spankeren,Gelderland,52.05833,6.1125,775
1285,Velp,Gelderland,51.995,5.97361,17669
1286,Rozendaal,Gelderland,52.00583,5.9625,1485
1287,Scherpenzeel,Gelderland,52.08,5.48889,8820
1288,"Kapel Avezaath",Gelderland,51.88,5.37639,465
1289,"Kerk Avezaath",Gelderland,51.8975,5.38194,0
1290,Tiel,Gelderland,51.88667,5.42917,40702
1291,Wadenoijen,Gelderland,51.87417,5.37222,720
1292,Zennewijnen,Gelderland,51.85833,5.4125,80
1293,Klarenbeek,Gelderland,52.1675,6.0625,565
1294,Nijbroek,Gelderland,52.29167,6.06111,140
1295,Steenenkamer,Gelderland,52.26406,5.54681,0
1296,Terwolde,Gelderland,52.28333,6.1,1120
1297,Teuge,Gelderland,52.2375,6.05,390
1298,Twello,Gelderland,52.23667,6.10278,13500
1299,Voorst,Gelderland,52.17,6.14167,1505
1300,Wilp,Gelderland,52.21833,6.15,970
1301,Wageningen,Gelderland,51.97,5.66667,35433
1302,Acquoy,Gelderland,51.87917,5.13611,365
1303,Asperen,Gelderland,51.88167,5.10972,0
1304,Beesd,Gelderland,51.8875,5.19167,2980
1305,Buurmalsen,Gelderland,51.89167,5.29444,685
1306,Deil,Gelderland,51.88417,5.24306,1880
1307,Enspijk,Gelderland,51.88333,5.2125,420
1308,Est,Gelderland,51.85333,5.31528,470
1309,Geldermalsen,Gelderland,51.88083,5.28889,25734
1310,Gellicum,Gelderland,51.87752,5.15459,220
1311,Haaften,Gelderland,51.81583,5.21111,2370
1312,Heesselt,Gelderland,51.81333,5.34722,170
1313,Hellouw,Gelderland,51.82667,5.17639,790
1314,Herwijnen,Gelderland,51.82667,5.12917,2305
1315,Heukelum,Gelderland,51.8725,5.07361,0
1316,Meteren,Gelderland,51.865,5.28333,3855
1317,Neerijnen,Gelderland,51.83167,5.28194,130
1318,Ophemert,Gelderland,51.845,5.3875,1425
1319,Opijnen,Gelderland,51.82917,5.29861,1135
1320,Rhenoy,Gelderland,51.88333,5.15278,515
1321,Rumpt,Gelderland,51.88417,5.17639,575
1322,Spijk,Gelderland,51.84917,6.15417,530
1323,Tricht,Gelderland,51.89083,5.26806,1850
1324,Tuil,Gelderland,51.82333,5.24028,500
1325,Varik,Gelderland,51.82333,5.37083,895
1326,Vuren,Gelderland,51.825,5.04583,1880
1327,Waardenburg,Gelderland,51.8325,5.25694,1740
1328,Zennewijnen,Gelderland,51.85833,5.4125,80
1329,Alphen,Gelderland,51.8225,5.47083,0
1330,Altforst,Gelderland,51.84917,5.56528,0
1331,Appeltern,Gelderland,51.8325,5.58611,0
1332,Beneden-Leeuwen,Gelderland,51.8825,5.51528,0
1333,Boven-Leeuwen,Gelderland,51.885,5.55278,0
1334,Dreumel,Gelderland,51.84917,5.43333,0
1335,Maasbommel,Gelderland,51.82167,5.53611,0
1336,Wamel,Gelderland,51.87917,5.46528,0
1337,Westervoort,Gelderland,51.95583,5.97222,5635
1338,Balgoij,Gelderland,51.78,5.71389,0
1339,Batenburg,Gelderland,51.82417,5.62917,520
1340,Bergharen,Gelderland,51.85083,5.66944,1370
1341,Hernen,Gelderland,51.83417,5.68056,700
1342,Leur,Gelderland,51.81833,5.69306,30
1343,Niftrik,Gelderland,51.79583,5.67083,295
1344,Wijchen,Gelderland,51.80917,5.725,32693
1345,Winterswijk,Gelderland,51.9725,6.71944,29623
1346,"Winterswijk Brinkheurne",Gelderland,51.95167,6.74306,0
1347,"Winterswijk Corle",Gelderland,51.96833,6.65694,0
1348,"Winterswijk Henxel",Gelderland,51.9825,6.75833,0
1349,"Winterswijk Huppel",Gelderland,51.99917,6.74167,0
1350,"Winterswijk Kotten",Gelderland,51.93897,6.77011,0
1351,"Winterswijk Meddo",Gelderland,52.01333,6.70694,530
1352,"Winterswijk Miste",Gelderland,51.94417,6.65972,140
1353,"Winterswijk Ratum",Gelderland,51.97833,6.80972,0
1354,"Winterswijk Woold",Gelderland,51.93,6.71667,65
1355,Aalst,Gelderland,51.935,5.54028,0
1356,Bern,Gelderland,51.74833,5.16528,0
1357,Brakel,Gelderland,51.8175,5.09028,2555
1358,Bruchem,Gelderland,51.78667,5.23611,1370
1359,Delwijnen,Gelderland,51.76833,5.18889,0
1360,Gameren,Gelderland,51.80083,5.20417,2200
1361,Kerkwijk,Gelderland,51.775,5.22083,420
1362,Nederhemert,Gelderland,51.76518,5.16817,1496
1363,Nieuwaal,Gelderland,51.81,5.17778,515
1364,Poederoijen,Gelderland,51.78667,5.08056,630
1365,Zaltbommel,Gelderland,51.81,5.24444,26383
1366,Zuilichem,Gelderland,51.80917,5.13611,1245
1367,Aerdt,Gelderland,51.89417,6.08472,540
1368,Angerlo,Gelderland,51.99583,6.13472,1130
1369,Babberich,Gelderland,51.9075,6.11111,1445
1370,Giesbeek,Gelderland,51.99333,6.06667,2745
1371,Herwen,Gelderland,51.885,6.1,750
1372,Lathum,Gelderland,51.98667,6.01944,530
1373,Lobith,Gelderland,51.8625,6.11806,3045
1374,Pannerden,Gelderland,51.89083,6.03889,2085
1375,Spijk,Gelderland,51.84917,6.15417,530
1376,Tolkamer,Gelderland,51.855,6.10278,2430
1377,Zevenaar,Gelderland,51.93,6.07083,26063
1378,Warnsveld,Gelderland,52.1375,6.23056,9200
1379,Zutphen,Gelderland,52.13833,6.20139,36188
1380,Amersfoort,Utrecht,52.155,5.3875,139914
1381,Hoogland,Utrecht,52.1825,5.37361,10587
1382,Hooglanderveen,Utrecht,52.18833,5.42917,0
1383,"Stoutenburg Noord",Utrecht,52.15798,5.46364,0
1384,Baarn,Utrecht,52.21167,5.2875,24584
1385,"Lage Vuursche",Utrecht,52.17917,5.22361,0
1386,Bunnik,Utrecht,52.06667,5.19861,6315
1387,Odijk,Utrecht,52.0525,5.23611,5480
1388,Werkhoven,Utrecht,52.025,5.24444,1990
1389,Bunschoten-Spakenburg,Utrecht,52.25,5.36667,4375
1390,Eemdijk,Utrecht,52.255,5.33056,845
1391,Bilthoven,Utrecht,52.13,5.20139,0
1392,"De Bilt",Utrecht,52.11,5.18056,8945
1393,Groenekan,Utrecht,52.12333,5.15278,1565
1394,"Hollandsche Rading",Utrecht,52.175,5.17778,1325
1395,Maartensdijk,Utrecht,52.155,5.175,4925
1396,Westbroek,Utrecht,52.15,5.125,0
1397,Abcoude,Utrecht,52.2725,4.96944,6920
1398,Amstelhoek,Utrecht,52.23083,4.83333,0
1399,Baambrugge,Utrecht,52.24583,4.98889,1010
1400,"de Hoef",Utrecht,52.20167,4.81528,0
1401,Mijdrecht,Utrecht,52.20667,4.8625,15230
1402,Vinkeveen,Utrecht,52.21507,4.93372,2340
1403,Waverveen,Utrecht,52.22167,4.89861,0
1404,Wilnis,Utrecht,52.19667,4.89722,5715
1405,Eemnes,Utrecht,52.25417,5.26111,630
1406,"'t Goy",Utrecht,52.0025,5.22361,0
1407,Houten,Utrecht,52.02833,5.16806,1335
1408,Schalkwijk,Utrecht,51.995,5.1875,0
1409,"Tull en 't Waal",Utrecht,52.00083,5.13194,0
1410,IJsselstein,Utrecht,52.02,5.04306,33886
1411,Achterveld,Utrecht,52.13583,5.49722,0
1412,Leusden,Utrecht,52.1175,5.40556,0
1413,Stoutenburg,Utrecht,52.1525,5.43611,365
1414,Benschop,Utrecht,52.00833,4.98056,0
1415,Jaarsveld,Utrecht,51.96917,4.97639,310
1416,Lopik,Utrecht,51.9725,4.94861,14013
1417,Lopikerkapel,Utrecht,51.99167,5.04583,530
1418,Polsbroek,Utrecht,51.9775,4.85278,0
1419,Linschoten,Utrecht,52.0625,4.91528,3435
1420,Montfoort,Utrecht,52.04583,4.95278,5500
1421,Nieuwegein,Utrecht,52.02917,5.08056,61489
1422,Hekendorp,Utrecht,52.015,4.80833,0
1423,Oudewater,Utrecht,52.025,4.86806,9836
1424,Papekop,Utrecht,52.04583,4.85278,0
1425,Snelrewaard,Utrecht,52.0275,4.90833,825
1426,Renswoude,Utrecht,52.07333,5.54028,3420
1427,Elst,Utrecht,51.98667,5.49722,0
1428,Rhenen,Utrecht,51.95917,5.56806,18061
1429,Soest,Utrecht,52.17333,5.29167,45021
1430,Soesterberg,Utrecht,52.11833,5.28611,0
1431,Breukelen,Utrecht,52.17417,5.00139,14498
1432,Kockengen,Utrecht,52.15417,4.96528,0
1433,"Loenen aan de Vecht",Utrecht,52.21,5.02222,0
1434,Loenersloot,Utrecht,52.22917,5.00139,0
1435,Maarssen,Utrecht,52.13917,5.04167,39675
1436,"Nieuwer Ter Aa",Utrecht,52.19083,4.98056,0
1437,Nieuwersluis,Utrecht,52.19667,5.00694,235
1438,Nigtevecht,Utrecht,52.27417,5.02778,0
1439,"Oud Zuilen",Utrecht,52.1275,5.06806,560
1440,Tienhoven,Utrecht,52.165,5.08333,0
1441,"Tienhoven (Everdingen)",Utrecht,51.96167,5.13889,0
1442,Vreeland,Utrecht,52.23,5.03194,35
1443,"De Meern",Utrecht,52.08167,5.03611,0
1444,Haarzuilens,Utrecht,52.12167,4.99722,0
1445,Utrecht,Utrecht,52.09083,5.12222,290529
1446,Vleuten,Utrecht,52.10583,5.01528,6945
1447,Amerongen,Utrecht,52.0025,5.45972,5085
1448,Doorn,Utrecht,52.03343,5.34571,10330
1449,Driebergen-Rijsenburg,Utrecht,52.05333,5.28056,18553
1450,Leersum,Utrecht,52.01167,5.42778,6385
1451,Maarn,Utrecht,52.06417,5.37083,4618
1452,Maarsbergen,Utrecht,52.05833,5.40556,815
1453,Overberg,Utrecht,52.04,5.49444,1379
1454,Veenendaal,Utrecht,52.02863,5.55891,61271
1455,Ameide,Utrecht,51.955,4.9625,0
1456,Everdingen,Utrecht,51.965,5.15556,805
1457,Hagestein,Utrecht,51.98083,5.12222,970
1458,"Hei- en Boeicop",Utrecht,51.94462,5.082,0
1459,"Hoef en Haag",Utrecht,51.98863,5.11989,0
1460,Kedichem,Utrecht,51.86,5.05,1045
1461,Leerbroek,Utrecht,51.90833,5.05139,0
1462,Leerdam,Utrecht,51.89333,5.09167,20758
1463,Lexmond,Utrecht,51.9625,5.03472,0
1464,Meerkerk,Utrecht,51.92,4.99444,0
1465,Nieuwland,Utrecht,52.19911,5.37643,0
1466,Oosterwijk,Utrecht,51.87833,5.07917,0
1467,Ossenwaard,Utrecht,51.99291,5.13662,0
1468,Schoonrewoerd,Utrecht,51.92083,5.11667,1595
1469,"Tienhoven aan de Lek",Utrecht,51.96,4.94028,0
1470,Vianen,Utrecht,51.9925,5.09167,19931
1471,Zijderveld,Utrecht,51.94167,5.14028,810
1472,Cothen,Utrecht,51.99667,5.30833,2765
1473,Langbroek,Utrecht,52.0125,5.32778,0
1474,"Wijk bij Duurstede",Utrecht,51.97417,5.34167,17465
1475,Harmelen,Utrecht,52.09,4.96111,0
1476,Kamerik,Utrecht,52.11083,4.89444,0
1477,Woerden,Utrecht,52.085,4.88333,48431
1478,Zegveld,Utrecht,52.115,4.83611,0
1479,Woudenberg,Utrecht,52.08083,5.41667,11305
1480,Austerlitz,Utrecht,52.08,5.31528,1440
1481,"Bosch en Duin",Utrecht,52.11667,5.24167,1675
1482,"Den Dolder",Utrecht,52.13917,5.23889,0
1483,"Huis ter Heide",Utrecht,52.1125,5.25556,0
1484,Zeist,Utrecht,52.09,5.23333,60949
1485,Aalsmeer,Noord-Holland,52.25917,4.75972,22991
1486,Kudelstaart,Noord-Holland,52.23417,4.75139,9250
1487,Alkmaar,Noord-Holland,52.63167,4.74861,94853
1488,"De Rijp",Noord-Holland,52.55667,4.84583,3980
1489,Driehuizen,Noord-Holland,53.04667,4.77639,0
1490,Graft,Noord-Holland,52.56083,4.83056,880
1491,Grootschermer,Noord-Holland,52.5825,4.85,715
1492,Koedijk,Noord-Holland,52.6825,4.74167,255
1493,Markenbinnen,Noord-Holland,52.53,4.78194,305
1494,Noordeinde,Noord-Holland,52.57167,4.83611,90
1495,Oost-Graftdijk,Noord-Holland,52.54583,4.81528,265
1496,Oterleek,Noord-Holland,52.63667,4.83472,620
1497,Oudorp,Noord-Holland,52.63333,4.77361,0
1498,Schermerhorn,Noord-Holland,52.60083,4.89167,1290
1499,Starnmeer,Noord-Holland,52.54739,4.78661,205
1500,Stompetoren,Noord-Holland,52.61333,4.82083,1920
1501,"Ursem gem. S",Noord-Holland,52.62171,4.87407,0
1502,West-Graftdijk,Noord-Holland,52.55417,4.79583,670
1503,Zuidschermer,Noord-Holland,52.585,4.77917,625
1504,Amstelveen,Noord-Holland,52.30083,4.86389,79639
1505,Amsterdam,Noord-Holland,52.37403,4.88969,741636
1506,Middenbeemster,Noord-Holland,52.54917,4.9125,4070
1507,Noordbeemster,Noord-Holland,52.5799,4.93132,335
1508,Westbeemster,Noord-Holland,52.575,4.89861,400
1509,Zuidoostbeemster,Noord-Holland,52.51667,4.94583,0
1510,"Bergen (NH)",Noord-Holland,52.66917,4.70417,0
1511,"Bergen aan Zee",Noord-Holland,52.66083,4.63056,415
1512,"Egmond aan den Hoef",Noord-Holland,52.62333,4.65278,0
1513,"Egmond aan Zee",Noord-Holland,52.6204,4.62705,2505
1514,Egmond-Binnen,Noord-Holland,52.59583,4.65556,2575
1515,Groet,Noord-Holland,52.7225,4.66806,0
1516,Schoorl,Noord-Holland,52.70167,4.69722,0
1517,Beverwijk,Noord-Holland,52.48333,4.65694,37585
1518,"Wijk aan Zee",Noord-Holland,52.4936,4.59409,2095
1519,Blaricum,Noord-Holland,52.2725,5.24167,5060
1520,Aerdenhout,Noord-Holland,52.36167,4.59722,0
1521,Bennebroek,Noord-Holland,52.32083,4.59861,5140
1522,Bloemendaal,Noord-Holland,52.4025,4.62222,3905
1523,Overveen,Noord-Holland,52.39167,4.61389,3685
1524,Vogelenzang,Noord-Holland,52.31917,4.57778,1955
1525,Akersloot,Noord-Holland,52.56083,4.73333,0
1526,Castricum,Noord-Holland,52.54833,4.66944,35256
1527,"de Woude",Noord-Holland,52.54667,4.77361,170
1528,Limmen,Noord-Holland,52.56917,4.69444,7300
1529,"Den Helder",Noord-Holland,52.95988,4.75933,59569
1530,Huisduinen,Noord-Holland,52.9525,4.72639,485
1531,Julianadorp,Noord-Holland,52.89,4.74028,0
1532,Diemen,Noord-Holland,52.33964,4.96256,24361
1533,Hem,Noord-Holland,52.66083,5.18333,1035
1534,Hoogkarspel,Noord-Holland,52.695,5.18056,0
1535,Oosterblokker,Noord-Holland,52.66917,5.11806,1555
1536,Oosterleek,Noord-Holland,52.63917,5.19722,285
1537,Schellinkhout,Noord-Holland,52.635,5.12083,900
1538,Venhuizen,Noord-Holland,52.6625,5.20278,0
1539,Westwoud,Noord-Holland,52.685,5.13472,1330
1540,Wijdenes,Noord-Holland,52.635,5.15694,1005
1541,Beets,Noord-Holland,52.58833,4.97778,525
1542,Edam,Noord-Holland,52.51215,5.04805,7380
1543,Hobrede,Noord-Holland,52.54417,4.97917,145
1544,Kwadijk,Noord-Holland,52.52833,4.98056,760
1545,Middelie,Noord-Holland,52.53233,5.01835,685
1546,Oosthuizen,Noord-Holland,52.5725,4.99583,1260
1547,Purmer,Noord-Holland,52.5,4.98333,0
1548,Schardam,Noord-Holland,52.59667,5.01667,105
1549,Volendam,Noord-Holland,52.495,5.07083,22000
1550,Warder,Noord-Holland,52.565,5.02639,800
1551,Enkhuizen,Noord-Holland,52.70333,5.29167,17365
1552,Bussum,Noord-Holland,52.27333,5.16111,31334
1553,Muiden,Noord-Holland,52.33,5.06944,6223
1554,Muiderberg,Noord-Holland,52.32583,5.12083,1605
1555,Naarden,Noord-Holland,52.29583,5.1625,17115
1556,Haarlem,Noord-Holland,52.38084,4.63683,147590
1557,"Spaarndam gem. Haarlem",Noord-Holland,52.41535,4.67464,0
1558,Aalsmeerderbrug,Noord-Holland,52.27417,4.75,505
1559,Abbenes,Noord-Holland,52.235,4.59167,855
